backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,train_next_activity_loss,test_next_time_to_next_event_loss,_step,train_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_time_to_next_event_loss,_wandb.runtime,best_train_next_time_to_next_event_loss,_timestamp,best_test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_remaining_time_loss,best_test_next_remaining_time_loss,_runtime,best_test_next_activity_loss,best_train_next_activity_acc,best_train_next_activity_loss,train_next_activity_acc,test_next_activity_acc,test_next_activity_loss,few_shot_k
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,29932317,0.1,zqzfvh6u,breezy-snowflake-51,0.3495583423657794,1.3057715051418235,9,0.576845323998684,0.576845323998684,0.4942290278488931,685,0.4942290278488931,1763642990.3700864,1.3057715051418235,0.8005254503860452,2.633857466769558,2.4742670876839807,685.616875469,0.5702045666155625,0.8578599016555221,0.3495583423657794,0.8578599016555221,0.8005254503860452,0.5702045666155625,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,29932317,0.1,kse3lw0q,mild-resonance-52,0.3622553799716363,1.4247238407095786,9,0.5799963032024683,0.5799963032024683,0.532910488750943,675,0.532910488750943,1763643681.0607672,1.3314381554583767,0.8013475836431226,2.468098847882413,2.356336756149711,675.220759168,0.5994619573052351,0.8576046824222007,0.3622553799716363,0.8576046824222007,0.6692700886474121,0.9404219020715194,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,nep,1,,lstm,43,sum,494099997,29932317,0.1,81b93jvk,radiant-morning-53,0.3485294873548978,1.4094985140432157,9,0.5835990723175241,0.5835990723175241,0.5270411204338552,686,0.5270411204338552,1763644382.1446476,1.340632709933667,0.772322705175865,2.7744749677106513,2.5704619120895673,686.514347322,0.665846608670773,0.8578599016555221,0.3485294873548978,0.8578599016555221,0.6368315699170718,1.0476692114808337,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,nep,1,,lstm,44,sum,494099997,29932317,0.1,jncagtpi,scarlet-frost-54,0.35762825215929506,1.5664137619596017,9,0.5941810278325947,0.5941810278325947,0.5474552337842501,676,0.5474552337842501,1763645073.8836963,1.3385439153059184,0.7613847583643123,2.6061690691837223,2.565493838054767,676.863950076,0.6914051369467497,0.8552906947067531,0.35762825215929506,0.8552906947067531,0.6503967686588504,1.0545799342570796,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,nep,1,,lstm,45,sum,494099997,29932317,0.1,4wzfyy4o,smooth-terrain-55,0.3610304070474778,1.572225861141497,9,0.6248973075156509,0.6248973075156509,0.6020114140854425,681,0.6020114140854425,1763645769.9428518,1.3382941643918649,0.7730018587360595,2.509246308162642,2.4206362032164543,681.655463579,0.6813399265042229,0.852228063906896,0.3610304070474778,0.852228063906896,0.7219223620245925,0.7377647835167946,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,15021725,0.1,vd0bse3v,lyric-sea-56,0.3950034900765757,1.2995244629072835,9,0.6127152234012768,0.6127152234012768,0.6137050379176617,657,0.6137050379176617,1763646441.8350675,1.2995244629072835,0.7248177008864741,2.3358066325241844,2.121469806625689,657.255964307,0.830030283290112,0.8485954434859544,0.3950034900765757,0.8485954434859544,0.6903774663997713,0.849109499163719,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,15021725,0.1,kyfjk473,youthful-pine-57,0.3860725161147889,1.4983551145725915,9,0.6125137299519374,0.6125137299519374,0.6239974042069059,655,0.6239974042069059,1763647111.426445,1.379770552490225,0.7771482699456678,2.863602024633549,2.122669314835242,655.510523688,0.7216803628801106,0.8511221138958365,0.3860725161147889,0.8511221138958365,0.5211252502144695,1.2538121437213403,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,nep,1,,lstm,43,sum,494099997,15021725,0.1,cmbdrcso,dauntless-moon-58,0.3881262934287223,1.3224954524543269,9,0.6131562173778291,0.6131562173778291,0.6241040558837735,656,0.6241040558837735,1763647781.6206815,1.3163963548904607,0.7724120674864169,2.5030401707027656,2.11603686544796,656.354688643,0.7300821874937331,0.8504755585047555,0.3881262934287223,0.8504755585047555,0.6793859022018873,0.9271407838051136,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,nep,1,,lstm,44,sum,494099997,15021725,0.1,rgmr61vv,peach-meadow-59,0.3858192120836787,1.4111066508387322,9,0.6127539494902221,0.6127539494902221,0.6243054455998491,665,0.6243054455998491,1763648460.7984457,1.301803087138656,0.6737739490992279,2.2643446011441073,2.102726507215013,665.177821054,0.900006829141241,0.8504585438892008,0.3858192120836787,0.8504585438892008,0.6406205318844724,0.9468806722708216,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,nep,1,,lstm,45,sum,494099997,15021725,0.1,rqlel0qs,apricot-paper-60,0.3865662177578202,1.385907028871249,9,0.6187030905054444,0.6187030905054444,0.6417726317358707,664,0.6417726317358707,1763649139.1599224,1.3281391501743085,0.7495710609093509,2.2324040497780753,2.179078566269991,664.239230423,0.7464971730657601,0.8501778027325473,0.3865662177578202,0.8501778027325473,0.6577780955104375,0.8836756621151609,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,15021725,0.1,6sz53v8k,earnest-river-61,0.33288910657371784,1.620123496592846,9,0.5925201239181311,0.5925201239181311,0.4560653188441609,660,0.4560653188441609,1763649813.9921396,1.3823937308687737,0.6451065198741779,2.3347071955865477,2.0667297696923232,660.567642648,1.0574582445091407,0.8643339628741089,0.33288910657371784,0.8643339628741089,0.6451065198741779,1.0639757744612133,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,15021725,0.1,cif9dsoj,wandering-rain-62,0.3320882280487104,1.6059385941427522,9,0.5805540285897297,0.5805540285897297,0.4419830345666885,666,0.4419830345666885,1763650493.6609302,1.414110004739963,0.7342007434944238,2.5457209549734543,2.417874796031065,666.125165499,0.8563547438132548,0.865746175965154,0.3320882280487104,0.865746175965154,0.7173470117243351,0.8985313788963993,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,nep,1,,lstm,43,sum,494099997,15021725,0.1,3lflnxz3,young-valley-63,0.3334548148262193,1.4840829585859174,9,0.5838503715928002,0.5838503715928002,0.462729144995108,661,0.462729144995108,1763651170.1264584,1.3668341753130295,0.7631362596511295,2.9852784550691505,2.3031467791659503,661.457302658,0.7726385154219945,0.8652697667296207,0.3334548148262193,0.8652697667296207,0.5478624535315985,1.415020162117696,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,nep,1,,lstm,44,sum,494099997,15021725,0.1,upwvunwu,dutiful-waterfall-64,0.34587534086555743,1.5247890905258457,9,0.6015192048187661,0.6015192048187661,0.4066873211982497,665,0.4066873211982497,1763651849.7636108,1.45583070003504,0.5025915070060052,2.5543474183530512,2.4843000189798294,665.662223599,2.145469858360386,0.8592806220543446,0.34587534086555743,0.8592806220543446,0.49149270803545897,2.1755204009760916,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,nep,1,,lstm,45,sum,494099997,15021725,0.1,9g2wpy23,fresh-yogurt-65,0.3465833624631971,1.551769917001503,9,0.6387727440066915,0.6387727440066915,0.5918319317408153,662,0.5918319317408153,1763652526.035399,1.382584219268468,0.6931655704889905,2.4293011096716945,2.262284408553834,662.630648519,0.9960575337439972,0.861543565923128,0.3465833624631971,0.861543565923128,0.6931655704889905,1.022595883911427,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,111133,0.1,bnvz4uda,fiery-wood-66,0.5506621176560468,1.4881524442254854,9,0.6216867496889155,0.6216867496889155,0.8035445739261192,634,0.8035445739261192,1763653175.0633843,1.4788860467318228,0.5850907921075207,1.948191474786538,1.9331545418318523,634.816693896,1.3654156874546777,0.8033110441869566,0.5506621176560468,0.8033110441869566,0.5850907921075207,1.3654156874546777,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,111133,0.1,tlk5takz,glorious-elevator-67,0.5566814033433399,1.5237841491196236,9,0.6258368998042857,0.6258368998042857,0.8052675371448844,639,0.8052675371448844,1763653829.164882,1.5213718001019931,0.5819273663139835,2.4037223107439556,2.3830753987612967,639.710996129,1.3411245271329169,0.8002484133870995,0.5566814033433399,0.8002484133870995,0.5819273663139835,1.3411245271329169,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,43,sum,494099997,111133,0.1,r3uafkyo,dandy-plasma-68,0.5302457292961871,1.4679198133129885,9,0.6225605966232071,0.6225605966232071,0.7874511603991815,633,0.7874511603991815,1763654476.6905842,1.458085308704325,0.6416571346868745,2.349467516748657,2.349467516748657,633.300173169,1.1486747052317046,0.8136048865975873,0.5302457292961871,0.8136048865975873,0.6416571346868745,1.1486747052317046,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,44,sum,494099997,111133,0.1,0tvc4ppq,valiant-terrain-69,0.6810911643978299,1.592817930569662,9,0.635274957245514,0.635274957245514,0.7984146837885356,640,0.7984146837885356,1763655131.58472,1.5749058159558789,0.3985201601372605,2.249454152615608,2.2193824515057727,640.804834244,2.309394284780277,0.7517567590560291,0.6810911643978299,0.7517567590560291,0.3985201601372605,2.309394284780277,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,45,sum,494099997,111133,0.1,rj6aoid9,morning-galaxy-70,0.5539286312115733,1.492207226287792,9,0.6238668962036288,0.6238668962036288,0.8025113660613046,638,0.8025113660613046,1763655784.084747,1.492207226287792,0.5611416928796111,2.368585006033478,2.368585006033478,638.816878375,1.418184156481934,0.8012777976281626,0.5539286312115733,0.8012777976281626,0.5611416928796111,1.418184156481934,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,0,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,111133,0.1,kupj8i53,easy-monkey-71,,2.378189672213948,0,,,,9,,1763655807.325837,2.378189672213948,0.11179225050042894,1.6010509007720903,1.6010509007720903,9.26927525,3.8603704786314297,,,,0.11179225050042894,3.8603704786314297,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,0,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,111133,0.1,sg4ldziv,rose-snowflake-72,,2.3592305029157847,0,,,,9,,1763655829.5755558,2.3592305029157847,0.015191592793823276,3.549942895672067,3.549942895672067,9.169655607,4.320593941371919,,,,0.015191592793823276,4.320593941371919,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,0,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,43,sum,494099997,111133,0.1,oe97l919,legendary-sun-73,,4.1344923089496195,0,,,,9,,1763655851.6247797,4.1344923089496195,0.06762939662567916,1.9095138132035272,1.9095138132035272,9.286935716,4.0623479020367155,,,,0.06762939662567916,4.0623479020367155,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,0,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,44,sum,494099997,111133,0.1,93rjtkmd,bright-jazz-74,,2.328956080260262,0,,,,9,,1763655873.4430711,2.328956080260262,0.013976265370317415,3.72527475984464,3.72527475984464,9.050501945,4.104421976807801,,,,0.013976265370317415,4.104421976807801,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,0,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,45,sum,494099997,111133,0.1,5f8tkwb3,zany-river-75,,3.602783740776963,0,,,,9,,1763655895.4304187,3.602783740776963,0.018283528738919072,3.363901863174504,3.363901863174504,9.130394954,4.2403689787528975,,,,0.018283528738919072,4.2403689787528975,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,41,sum,494099997,111133,0.1,3zxuv230,colorful-bird-76,2.66819629073143,1.777041791753153,9,0.4254374342854135,0.4254374342854135,0.6998457528340319,103,0.6998457528340319,1763656011.4553668,1.777041791753153,0.11347226193880468,2.062887108393923,1.6289805432609534,103.162810959,3.6393347291016465,0.22916666666666663,2.66819629073143,0.22916666666666663,0.02511080926508436,3.792009536491178,8.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,nep,1,,lstm,42,sum,494099997,111133,0.1,q7i0in9u,blooming-wood-77,2.6656010473767915,2.1011173922716635,9,0.6031768024355794,0.6031768024355794,0.9128178694906334,103,0.9128178694906334,1763656129.1938922,2.1011173922716635,0.03419002001715756,3.271991445597987,3.270827382266061,103.662734949,3.60581797615337,0.22395833333333337,2.6656010473767915,0.22395833333333337,0.03419002001715756,3.6133535636436065,8.0
